id,gold_answers,predicted_answer,correct
FRCLTEXT002590_back,left,right,False
FRCLTEXT002590_right,left,left,True
FRCLTEXT002591_front,back,back,True
FRCLTEXT002591_left,right,right,True
FRCLTEXT002591_back,front,front,True
FRCLTEXT002591_right,left,left,True
FRCLTEXT002592_front,front,front,True
FRCLTEXT002592_left,left,right,False
FRCLTEXT002592_back,back,back,True
FRCLTEXT002592_right,right,left,False
FRCLTEXT002593_front,right,right,True
FRCLTEXT002593_left,right,back,False
FRCLTEXT002593_back,right,right,True
FRCLTEXT002593_right,right,back,False
FRCLTEXT002594,left,right,False
FRCLTEXT002595,back,back,True
FRCLTEXT002596,front,front,True
FRCLTEXT002597_front,back,back,True
FRCLTEXT002597_left,right,right,True
FRCLTEXT002597_back,front,front,True
FRCLTEXT002597_right,left,left,True
FRCLTEXT002598_front,back,back,True
FRCLTEXT002598_left,right,right,True
FRCLTEXT002598_back,front,front,True
FRCLTEXT002598_right,left,left,True
FRCLTEXT002599_front,front,front,True
FRCLTEXT002599_left,front,front,True
FRCLTEXT002599_back,front,back,False
FRCLTEXT002599_right,front,front,True
FRCLTEXT002600_front,back,back,True
FRCLTEXT002600_left,back,back,True
FRCLTEXT002600_back,back,back,True
FRCLTEXT002600_right,back,left,False
FRCLTEXT002601_front,right,left,False
FRCLTEXT002601_left,front,front,True
FRCLTEXT002601_back,left,front,False
FRCLTEXT002601_right,back,left,False
FRCLTEXT002602_front,front,front,True
FRCLTEXT002602_left,left,right,False
FRCLTEXT002602_back,back,back,True
FRCLTEXT002602_right,right,left,False
FRCLTEXT002603,left,left,True
FRCLTEXT002604_front,back,back,True
FRCLTEXT002604_left,back,right,False
FRCLTEXT002604_back,back,back,True
FRCLTEXT002604_right,back,left,False
FRCLTEXT002605_front,front,front,True
FRCLTEXT002605_left,left,right,False
FRCLTEXT002605_back,back,back,True
FRCLTEXT002605_right,right,left,False
FRCLTEXT002606_front,front,back,False
FRCLTEXT002606_left,left,right,False
FRCLTEXT002606_back,back,back,True
FRCLTEXT002606_right,right,left,False
FRCLTEXT002607_front,back,back,True
FRCLTEXT002607_left,back,right,False
FRCLTEXT002607_back,back,front,False
FRCLTEXT002607_right,back,back,True
FRCLTEXT002608_front,right,left,False
FRCLTEXT002608_left,front,front,True
FRCLTEXT002608_back,left,right,False
FRCLTEXT002608_right,back,left,False
FRCLTEXT002609_front,right,left,False
FRCLTEXT002609_left,front,front,True
FRCLTEXT002609_back,left,right,False
FRCLTEXT002609_right,back,left,False
FRCLTEXT002610,front,front,True
FRCLTEXT002611,left,left,True
FRCLTEXT002612_front,back,back,True
FRCLTEXT002612_left,back,back,True
FRCLTEXT002612_back,back,back,True
FRCLTEXT002612_right,back,left,False
FRCLTEXT002613_front,front,front,True
FRCLTEXT002613_left,front,left,False
FRCLTEXT002613_back,front,back,False
FRCLTEXT002613_right,front,front,True
FRCLTEXT002614_front,left,left,True
FRCLTEXT002614_left,left,right,False
FRCLTEXT002614_back,left,right,False
FRCLTEXT002614_right,left,left,True
FRCLTEXT002615_front,front,front,True
FRCLTEXT002615_left,front,front,True
FRCLTEXT002615_back,front,back,False
FRCLTEXT002615_right,front,left,False
FRCLTEXT002616_front,right,right,True
FRCLTEXT002616_left,right,right,True
FRCLTEXT002616_back,right,right,True
FRCLTEXT002616_right,right,front,False
FRCLTEXT002617,left,left,True
FRCLTEXT002618_front,left,right,False
FRCLTEXT002618_left,back,left,False
FRCLTEXT002618_back,right,left,False
FRCLTEXT002618_right,front,right,False
FRCLTEXT002619_front,front,front,True
FRCLTEXT002619_left,front,left,False
FRCLTEXT002619_back,front,back,False
FRCLTEXT002619_right,front,right,False
FRCLTEXT002620,front,front,True
FRCLTEXT002621,front,right,False
FRCLTEXT002622_front,back,back,True
FRCLTEXT002622_left,right,right,True
FRCLTEXT002622_back,front,front,True
FRCLTEXT002622_right,left,left,True
FRCLTEXT002623_front,back,back,True
FRCLTEXT002623_left,back,right,False
FRCLTEXT002623_back,back,back,True
FRCLTEXT002623_right,back,back,True
FRCLTEXT002624_front,right,left,False
FRCLTEXT002624_left,front,front,True
FRCLTEXT002624_back,left,front,False
FRCLTEXT002624_right,back,left,False
FRCLTEXT002625_front,left,left,True
FRCLTEXT002625_left,left,front,False
FRCLTEXT002625_back,left,right,False
FRCLTEXT002625_right,left,left,True
FRCLTEXT002626,front,front,True
FRCLTEXT002627_front,right,right,True
FRCLTEXT002627_left,right,back,False
FRCLTEXT002627_back,right,right,True
FRCLTEXT002627_right,right,back,False
FRCLTEXT002628_front,front,front,True
FRCLTEXT002628_left,left,right,False
FRCLTEXT002628_back,back,back,True
FRCLTEXT002628_right,right,left,False
FRCLTEXT002629_front,left,right,False
FRCLTEXT002629_left,back,right,False
FRCLTEXT002629_back,right,left,False
FRCLTEXT002629_right,front,right,False
FRCLTEXT002630,right,right,True
FRCLTEXT002631_front,front,front,True
FRCLTEXT002631_left,front,front,True
FRCLTEXT002631_back,front,back,False
FRCLTEXT002631_right,front,front,True
FRCLTEXT002632_front,right,left,False
FRCLTEXT002632_left,front,left,False
FRCLTEXT002632_back,left,right,False
FRCLTEXT002632_right,back,left,False
FRCLTEXT002633_front,left,left,True
FRCLTEXT002633_left,left,front,False
FRCLTEXT002633_back,left,left,True
FRCLTEXT002633_right,left,left,True
FRCLTEXT002634_front,right,right,True
FRCLTEXT002634_left,right,right,True
FRCLTEXT002634_back,right,right,True
FRCLTEXT002634_right,right,front,False
FRCLTEXT002635_front,left,left,True
FRCLTEXT002635_left,left,left,True
FRCLTEXT002635_back,left,left,True
FRCLTEXT002635_right,left,left,True
FRCLTEXT002636_front,back,back,True
FRCLTEXT002636_left,back,right,False
FRCLTEXT002636_back,back,front,False
FRCLTEXT002636_right,back,back,True
FRCLTEXT002637,left,left,True
FRCLTEXT002638_front,right,right,True
FRCLTEXT002638_left,right,right,True
FRCLTEXT002638_back,right,left,False
FRCLTEXT002638_right,right,right,True
FRCLTEXT002639_front,front,front,True
FRCLTEXT002639_left,left,left,True
FRCLTEXT002639_back,back,back,True
FRCLTEXT002639_right,right,left,False
FRCLTEXT002640_front,left,left,True
FRCLTEXT002640_left,left,front,False
FRCLTEXT002640_back,left,right,False
FRCLTEXT002640_right,left,left,True
FRCLTEXT002641_front,right,left,False
FRCLTEXT002641_left,front,left,False
FRCLTEXT002641_back,left,right,False
FRCLTEXT002641_right,back,left,False
FRCLTEXT002642_front,right,right,True
FRCLTEXT002642_left,right,right,True
FRCLTEXT002642_back,right,left,False
FRCLTEXT002642_right,right,right,True
FRCLTEXT002643_front,left,left,True
FRCLTEXT002643_left,left,front,False
FRCLTEXT002643_back,left,left,True
FRCLTEXT002643_right,left,left,True
FRCLTEXT002644,right,right,True
FRCLTEXT002645_front,right,right,True
FRCLTEXT002645_left,right,right,True
FRCLTEXT002645_back,right,back,False
FRCLTEXT002645_right,right,right,True
FRCLTEXT002646_front,left,left,True
FRCLTEXT002646_left,left,front,False
FRCLTEXT002646_back,left,left,True
FRCLTEXT002646_right,left,left,True
FRCLTEXT002647_front,right,right,True
FRCLTEXT002647_left,right,right,True
FRCLTEXT002647_back,right,front,False
FRCLTEXT002647_right,right,back,False
FRCLTEXT002648_front,back,back,True
FRCLTEXT002648_left,right,right,True
FRCLTEXT002648_back,front,front,True
FRCLTEXT002648_right,left,left,True
FRCLTEXT002649_front,front,back,False
FRCLTEXT002649_left,front,front,True
FRCLTEXT002649_back,front,back,False
FRCLTEXT002649_right,front,front,True
FRCLTEXT002650_front,front,back,False
FRCLTEXT002650_left,front,right,False
FRCLTEXT002650_back,front,back,False
FRCLTEXT002650_right,front,left,False
FRCLTEXT002651_front,left,right,False
FRCLTEXT002651_left,back,left,False
FRCLTEXT002651_back,right,left,False
FRCLTEXT002651_right,front,right,False
FRCLTEXT002652,left,left,True
FRCLTEXT002653,back,back,True
FRCLTEXT002654_front,right,right,True
FRCLTEXT002654_left,right,right,True
FRCLTEXT002654_back,right,back,False
FRCLTEXT002654_right,right,front,False
FRCLTEXT002655_front,left,left,True
FRCLTEXT002655_left,left,front,False
FRCLTEXT002655_back,left,left,True
FRCLTEXT002655_right,left,left,True
FRCLTEXT002656,front,front,True
FRCLTEXT002657_front,back,back,True
FRCLTEXT002657_left,right,right,True
FRCLTEXT002657_back,front,front,True
FRCLTEXT002657_right,left,left,True
FRCLTEXT002658_front,front,front,True
FRCLTEXT002658_left,front,front,True
FRCLTEXT002658_back,front,back,False
FRCLTEXT002658_right,front,left,False
FRCLTEXT002659_front,back,back,True
FRCLTEXT002659_left,back,right,False
FRCLTEXT002659_back,back,front,False
FRCLTEXT002659_right,back,left,False
FRCLTEXT002660,back,back,True
FRCLTEXT002661_front,back,back,True
FRCLTEXT002661_left,right,right,True
FRCLTEXT002661_back,front,front,True
FRCLTEXT002661_right,left,left,True
FRCLTEXT002662_front,right,right,True
FRCLTEXT002662_left,right,right,True
FRCLTEXT002662_back,right,left,False
FRCLTEXT002662_right,right,right,True
FRCLTEXT002663_front,left,left,True
FRCLTEXT002663_left,left,front,False
FRCLTEXT002663_back,left,left,True
FRCLTEXT002663_right,left,left,True
FRCLTEXT002664_front,left,right,False
FRCLTEXT002664_left,back,right,False
FRCLTEXT002664_back,right,left,False
FRCLTEXT002664_right,front,front,True
FRCLTEXT002665,left,left,True
FRCLTEXT002666_front,left,left,True
FRCLTEXT002666_left,left,right,False
FRCLTEXT002666_back,left,left,True
FRCLTEXT002666_right,left,left,True
FRCLTEXT002667_front,front,front,True
FRCLTEXT002667_left,left,left,True
FRCLTEXT002667_back,back,back,True
FRCLTEXT002667_right,right,left,False
FRCLTEXT002668,right,right,True
FRCLTEXT002669_front,right,left,False
FRCLTEXT002669_left,front,left,False
FRCLTEXT002669_back,left,right,False
FRCLTEXT002669_right,back,left,False
FRCLTEXT002670_front,right,left,False
FRCLTEXT002670_left,front,front,True
FRCLTEXT002670_back,left,right,False
FRCLTEXT002670_right,back,left,False
FRCLTEXT002671_front,back,back,True
FRCLTEXT002671_left,right,right,True
FRCLTEXT002671_back,front,front,True
FRCLTEXT002671_right,left,left,True
FRCLTEXT002672_front,right,right,True
FRCLTEXT002672_left,right,right,True
FRCLTEXT002672_back,right,right,True
FRCLTEXT002672_right,right,right,True
FRCLTEXT002673,right,right,True
FRCLTEXT002674_front,left,right,False
FRCLTEXT002674_left,back,right,False
FRCLTEXT002674_back,right,left,False
FRCLTEXT002674_right,front,right,False
FRCLTEXT002675,back,back,True
FRCLTEXT002676_front,front,front,True
FRCLTEXT002676_left,left,right,False
FRCLTEXT002676_back,back,back,True
FRCLTEXT002676_right,right,left,False
FRCLTEXT002677_front,right,front,False
FRCLTEXT002677_left,right,back,False
FRCLTEXT002677_back,right,right,True
FRCLTEXT002677_right,right,right,True
FRCLTEXT002678_front,front,front,True
FRCLTEXT002678_left,front,right,False
FRCLTEXT002678_back,front,back,False
FRCLTEXT002678_right,front,left,False
FRCLTEXT002679,back,back,True
FRCLTEXT002680_front,front,front,True
FRCLTEXT002680_left,left,right,False
FRCLTEXT002680_back,back,back,True
FRCLTEXT002680_right,right,left,False
FRCLTEXT002681,right,right,True
FRCLTEXT002682_front,front,front,True
FRCLTEXT002682_left,left,right,False
FRCLTEXT002682_back,back,back,True
FRCLTEXT002682_right,right,left,False
FRCLTEXT002683_front,right,right,True
FRCLTEXT002683_left,right,right,True
FRCLTEXT002683_back,right,left,False
FRCLTEXT002683_right,right,right,True
FRCLTEXT002684_front,right,left,False
FRCLTEXT002684_left,front,right,False
FRCLTEXT002684_back,left,right,False
FRCLTEXT002684_right,back,left,False
FRCLTEXT002685_front,front,front,True
FRCLTEXT002685_left,left,right,False
FRCLTEXT002685_back,back,back,True
FRCLTEXT002685_right,right,left,False
FRCLTEXT002686_front,front,front,True
FRCLTEXT002686_left,front,left,False
FRCLTEXT002686_back,front,back,False
FRCLTEXT002686_right,front,right,False
FRCLTEXT002687_front,right,right,True
FRCLTEXT002687_left,right,back,False
FRCLTEXT002687_back,right,right,True
FRCLTEXT002687_right,right,front,False
FRCLTEXT002688,front,front,True
FRCLTEXT002689,left,left,True
FRCLTEXT002690_front,right,right,True
FRCLTEXT002690_left,right,left,False
FRCLTEXT002690_back,right,right,True
FRCLTEXT002690_right,right,front,False
FRCLTEXT002691_front,front,front,True
FRCLTEXT002691_left,front,right,False
FRCLTEXT002691_back,front,front,True
FRCLTEXT002691_right,front,left,False
FRCLTEXT002692_front,right,right,True
FRCLTEXT002692_left,right,right,True
FRCLTEXT002692_back,right,left,False
FRCLTEXT002692_right,right,front,False
FRCLTEXT002693_front,left,left,True
FRCLTEXT002693_left,left,front,False
FRCLTEXT002693_back,left,left,True
FRCLTEXT002693_right,left,left,True
FRCLTEXT002694_front,back,back,True
FRCLTEXT002694_left,back,right,False
FRCLTEXT002694_back,back,front,False
FRCLTEXT002694_right,back,left,False
FRCLTEXT002695_front,right,left,False
FRCLTEXT002695_left,front,front,True
FRCLTEXT002695_back,left,right,False
FRCLTEXT002695_right,back,left,False
FRCLTEXT002696_front,right,right,True
FRCLTEXT002696_left,right,right,True
FRCLTEXT002696_back,right,left,False
FRCLTEXT002696_right,right,right,True
FRCLTEXT002697_front,back,back,True
FRCLTEXT002697_left,right,right,True
FRCLTEXT002697_back,front,front,True
FRCLTEXT002697_right,left,left,True
FRCLTEXT002698_front,back,back,True
FRCLTEXT002698_left,right,right,True
FRCLTEXT002698_back,front,front,True
FRCLTEXT002698_right,left,left,True
FRCLTEXT002699_front,right,left,False
FRCLTEXT002699_left,front,front,True
FRCLTEXT002699_back,left,right,False
FRCLTEXT002699_right,back,left,False
FRCLTEXT002700_front,back,back,True
FRCLTEXT002700_left,back,right,False
FRCLTEXT002700_back,back,front,False
FRCLTEXT002700_right,back,left,False
FRCLTEXT002701_front,front,front,True
FRCLTEXT002701_left,left,right,False
FRCLTEXT002701_back,back,back,True
FRCLTEXT002701_right,right,right,True
FRCLTEXT002702,front,front,True
FRCLTEXT002703,back,back,True
FRCLTEXT002704_front,back,back,True
FRCLTEXT002704_left,back,right,False
FRCLTEXT002704_back,back,front,False
FRCLTEXT002704_right,back,left,False
FRCLTEXT002705,right,right,True
FRCLTEXT002706_front,front,front,True
FRCLTEXT002706_left,front,left,False
FRCLTEXT002706_back,front,back,False
FRCLTEXT002706_right,front,left,False
FRCLTEXT002707_front,right,left,False
FRCLTEXT002707_left,front,front,True
FRCLTEXT002707_back,left,right,False
FRCLTEXT002707_right,back,left,False
FRCLTEXT002708_front,left,left,True
FRCLTEXT002708_left,left,front,False
FRCLTEXT002708_back,left,right,False
FRCLTEXT002708_right,left,left,True
FRCLTEXT002709_front,right,left,False
FRCLTEXT002709_left,front,front,True
FRCLTEXT002709_back,left,right,False
FRCLTEXT002709_right,back,left,False
FRCLTEXT002710,front,front,True
FRCLTEXT002711_front,back,back,True
FRCLTEXT002711_left,back,right,False
FRCLTEXT002711_back,back,front,False
FRCLTEXT002711_right,back,left,False
FRCLTEXT002712_front,left,right,False
FRCLTEXT002712_left,back,right,False
FRCLTEXT002712_back,right,left,False
FRCLTEXT002712_right,front,right,False
FRCLTEXT002713,right,right,True
FRCLTEXT002714_front,front,front,True
FRCLTEXT002714_left,left,right,False
FRCLTEXT002714_back,back,back,True
FRCLTEXT002714_right,right,left,False
FRCLTEXT002715_front,front,front,True
FRCLTEXT002715_left,front,front,True
FRCLTEXT002715_back,front,back,False
FRCLTEXT002715_right,front,front,True
FRCLTEXT002716,front,front,True
FRCLTEXT002717_front,right,right,True
FRCLTEXT002717_left,right,right,True
FRCLTEXT002717_back,right,right,True
FRCLTEXT002717_right,right,right,True
FRCLTEXT002718_front,right,right,True
FRCLTEXT002718_left,right,back,False
FRCLTEXT002718_back,right,back,False
FRCLTEXT002718_right,right,right,True
FRCLTEXT002719,left,left,True
FRCLTEXT002720_front,back,back,True
FRCLTEXT002720_left,right,right,True
FRCLTEXT002720_back,front,front,True
FRCLTEXT002720_right,left,left,True
FRCLTEXT002721_front,front,back,False
FRCLTEXT002721_left,front,left,False
FRCLTEXT002721_back,front,back,False
FRCLTEXT002721_right,front,left,False
FRCLTEXT002722,back,back,True
FRCLTEXT002723_front,left,left,True
FRCLTEXT002723_left,left,front,False
FRCLTEXT002723_back,left,left,True
FRCLTEXT002723_right,left,back,False
FRCLTEXT002724,right,right,True
FRCLTEXT002725_front,back,back,True
FRCLTEXT002725_left,back,right,False
FRCLTEXT002725_back,back,front,False
FRCLTEXT002725_right,back,left,False
FRCLTEXT002726_front,back,back,True
FRCLTEXT002726_left,right,right,True
FRCLTEXT002726_back,front,front,True
FRCLTEXT002726_right,left,left,True
FRCLTEXT002727,left,left,True
FRCLTEXT002728_front,front,front,True
FRCLTEXT002728_left,left,right,False
FRCLTEXT002728_back,back,back,True
FRCLTEXT002728_right,right,left,False
FRCLTEXT002729_front,back,back,True
FRCLTEXT002729_left,back,back,True
FRCLTEXT002729_back,back,back,True
FRCLTEXT002729_right,back,left,False
FRCLTEXT002730_front,front,front,True
FRCLTEXT002730_left,front,front,True
FRCLTEXT002730_back,front,back,False
FRCLTEXT002730_right,front,front,True
FRCLTEXT002731_front,right,left,False
FRCLTEXT002731_left,front,front,True
FRCLTEXT002731_back,left,right,False
FRCLTEXT002731_right,back,left,False
FRCLTEXT002732_front,front,front,True
FRCLTEXT002732_left,left,right,False
FRCLTEXT002732_back,back,back,True
FRCLTEXT002732_right,right,left,False
FRCLTEXT002733_front,left,left,True
FRCLTEXT002733_left,left,front,False
FRCLTEXT002733_back,left,left,True
FRCLTEXT002733_right,left,left,True
FRCLTEXT002734_front,left,right,False
FRCLTEXT002734_left,back,right,False
FRCLTEXT002734_back,right,left,False
FRCLTEXT002734_right,front,right,False
FRCLTEXT002735_front,left,left,True
FRCLTEXT002735_left,left,front,False
FRCLTEXT002735_back,left,left,True
FRCLTEXT002735_right,left,left,True
FRCLTEXT002736_front,left,right,False
FRCLTEXT002736_left,back,left,False
FRCLTEXT002736_back,right,left,False
FRCLTEXT002736_right,front,right,False
FRCLTEXT002737_front,back,back,True
FRCLTEXT002737_left,right,right,True
FRCLTEXT002737_back,front,front,True
FRCLTEXT002737_right,left,left,True
FRCLTEXT002738,front,front,True
FRCLTEXT002739_front,right,left,False
FRCLTEXT002739_left,front,front,True
