id,frame_of_reference_category,gold_answers,predicted_answer,correct
FRCLTEXT002317_right,external intrinsic,left,left,True
FRCLTEXT002318_front,external relative,back,back,True
FRCLTEXT002318_left,external relative,back,back,True
FRCLTEXT002318_back,external relative,back,front,False
FRCLTEXT002318_right,external relative,back,back,True
FRCLTEXT002319_front,internal intrinsic,left,front,False
FRCLTEXT002319_left,internal intrinsic,back,back,True
FRCLTEXT002319_back,internal intrinsic,right,right,True
FRCLTEXT002319_right,internal intrinsic,front,back,False
FRCLTEXT002320_front,external relative,front,front,True
FRCLTEXT002320_left,external relative,front,front,True
FRCLTEXT002320_back,external relative,front,front,True
FRCLTEXT002320_right,external relative,front,front,True
FRCLTEXT002321_front,external intrinsic,front,front,True
FRCLTEXT002321_left,external intrinsic,left,left,True
FRCLTEXT002321_back,external intrinsic,back,back,True
FRCLTEXT002321_right,external intrinsic,right,right,True
FRCLTEXT002322,external relative,back,back,True
FRCLTEXT002323_front,external intrinsic,back,front,False
FRCLTEXT002323_left,external intrinsic,right,right,True
FRCLTEXT002323_back,external intrinsic,front,front,True
FRCLTEXT002323_right,external intrinsic,left,left,True
FRCLTEXT002324_front,external intrinsic,front,front,True
FRCLTEXT002324_left,external intrinsic,left,left,True
FRCLTEXT002324_back,external intrinsic,back,back,True
FRCLTEXT002324_right,external intrinsic,right,right,True
FRCLTEXT002325,external relative,left,left,True
FRCLTEXT002326_front,external relative,back,back,True
FRCLTEXT002326_left,external relative,back,back,True
FRCLTEXT002326_back,external relative,back,front,False
FRCLTEXT002326_right,external relative,back,back,True
FRCLTEXT002327_front,external intrinsic,front,front,True
FRCLTEXT002327_left,external intrinsic,left,left,True
FRCLTEXT002327_back,external intrinsic,back,back,True
FRCLTEXT002327_right,external intrinsic,right,right,True
FRCLTEXT002328,internal relative,left,left,True
FRCLTEXT002329,external relative,left,left,True
FRCLTEXT002330_front,external intrinsic,back,back,True
FRCLTEXT002330_left,external intrinsic,right,right,True
FRCLTEXT002330_back,external intrinsic,front,front,True
FRCLTEXT002330_right,external intrinsic,left,left,True
FRCLTEXT002331,external relative,back,front,False
FRCLTEXT002332_front,external relative,front,front,True
FRCLTEXT002332_left,external relative,front,front,True
FRCLTEXT002332_back,external relative,front,front,True
FRCLTEXT002332_right,external relative,front,front,True
FRCLTEXT002333_front,external relative,back,front,False
FRCLTEXT002333_left,external relative,back,back,True
FRCLTEXT002333_back,external relative,back,back,True
FRCLTEXT002333_right,external relative,back,back,True
FRCLTEXT002334_front,external relative,right,right,True
FRCLTEXT002334_left,external relative,right,right,True
FRCLTEXT002334_back,external relative,right,right,True
FRCLTEXT002334_right,external relative,right,right,True
FRCLTEXT002335,external relative,left,left,True
FRCLTEXT002336_front,external intrinsic,left,left,True
FRCLTEXT002336_left,external intrinsic,back,back,True
FRCLTEXT002336_back,external intrinsic,right,right,True
FRCLTEXT002336_right,external intrinsic,front,front,True
FRCLTEXT002337_front,external relative,right,right,True
FRCLTEXT002337_left,external relative,right,right,True
FRCLTEXT002337_back,external relative,right,right,True
FRCLTEXT002337_right,external relative,right,right,True
FRCLTEXT002338,external relative,front,front,True
FRCLTEXT002339_front,external intrinsic,left,left,True
FRCLTEXT002339_left,external intrinsic,back,back,True
FRCLTEXT002339_back,external intrinsic,right,right,True
FRCLTEXT002339_right,external intrinsic,front,front,True
FRCLTEXT002340_front,external relative,front,front,True
FRCLTEXT002340_left,external relative,front,right,False
FRCLTEXT002340_back,external relative,front,front,True
FRCLTEXT002340_right,external relative,front,front,True
FRCLTEXT002341_front,external relative,right,right,True
FRCLTEXT002341_left,external relative,right,right,True
FRCLTEXT002341_back,external relative,right,right,True
FRCLTEXT002341_right,external relative,right,right,True
FRCLTEXT002342,external relative,right,right,True
FRCLTEXT002343,external relative,front,front,True
FRCLTEXT002344,external relative,back,back,True
FRCLTEXT002345,external relative,front,front,True
FRCLTEXT002346_front,external intrinsic,right,right,True
FRCLTEXT002346_left,external intrinsic,front,front,True
FRCLTEXT002346_back,external intrinsic,left,left,True
FRCLTEXT002346_right,external intrinsic,back,back,True
FRCLTEXT002347_front,external intrinsic,left,left,True
FRCLTEXT002347_left,external intrinsic,back,back,True
FRCLTEXT002347_back,external intrinsic,right,right,True
FRCLTEXT002347_right,external intrinsic,front,front,True
FRCLTEXT002348_front,external relative,back,front,False
FRCLTEXT002348_left,external relative,back,back,True
FRCLTEXT002348_back,external relative,back,back,True
FRCLTEXT002348_right,external relative,back,right,False
FRCLTEXT002349_front,external relative,back,front,False
FRCLTEXT002349_left,external relative,back,front,False
FRCLTEXT002349_back,external relative,back,back,True
FRCLTEXT002349_right,external relative,back,back,True
FRCLTEXT002350_front,external relative,back,back,True
FRCLTEXT002350_left,external relative,back,back,True
FRCLTEXT002350_back,external relative,back,back,True
FRCLTEXT002350_right,external relative,back,back,True
FRCLTEXT002351_front,external relative,right,right,True
FRCLTEXT002351_left,external relative,right,right,True
FRCLTEXT002351_back,external relative,right,right,True
FRCLTEXT002351_right,external relative,right,right,True
FRCLTEXT002352_front,internal intrinsic,front,front,True
FRCLTEXT002352_left,internal intrinsic,left,left,True
FRCLTEXT002352_back,internal intrinsic,back,back,True
FRCLTEXT002352_right,internal intrinsic,right,back,False
FRCLTEXT002353_front,external relative,back,back,True
FRCLTEXT002353_left,external relative,back,back,True
FRCLTEXT002353_back,external relative,back,back,True
FRCLTEXT002353_right,external relative,back,back,True
FRCLTEXT002354,external relative,right,right,True
FRCLTEXT002355_front,external relative,front,front,True
FRCLTEXT002355_left,external relative,front,front,True
FRCLTEXT002355_back,external relative,front,front,True
FRCLTEXT002355_right,external relative,front,front,True
FRCLTEXT002356,external relative,left,left,True
FRCLTEXT002357_front,external intrinsic,front,front,True
FRCLTEXT002357_left,external intrinsic,left,left,True
FRCLTEXT002357_back,external intrinsic,back,back,True
FRCLTEXT002357_right,external intrinsic,right,right,True
FRCLTEXT002358_front,external intrinsic,left,left,True
FRCLTEXT002358_left,external intrinsic,back,back,True
FRCLTEXT002358_back,external intrinsic,right,right,True
FRCLTEXT002358_right,external intrinsic,front,back,False
FRCLTEXT002359_front,external relative,left,left,True
FRCLTEXT002359_left,external relative,left,left,True
FRCLTEXT002359_back,external relative,left,left,True
FRCLTEXT002359_right,external relative,left,left,True
FRCLTEXT002360,internal relative,front,front,True
FRCLTEXT002361_front,external relative,right,right,True
FRCLTEXT002361_left,external relative,right,right,True
FRCLTEXT002361_back,external relative,right,right,True
FRCLTEXT002361_right,external relative,right,right,True
FRCLTEXT002362,internal relative,right,right,True
FRCLTEXT002363_front,external relative,right,right,True
FRCLTEXT002363_left,external relative,right,right,True
FRCLTEXT002363_back,external relative,right,right,True
FRCLTEXT002363_right,external relative,right,right,True
FRCLTEXT002364,external relative,back,back,True
FRCLTEXT002365_front,external intrinsic,left,left,True
FRCLTEXT002365_left,external intrinsic,back,back,True
FRCLTEXT002365_back,external intrinsic,right,right,True
FRCLTEXT002365_right,external intrinsic,front,back,False
FRCLTEXT002366_front,external intrinsic,front,front,True
FRCLTEXT002366_left,external intrinsic,left,left,True
FRCLTEXT002366_back,external intrinsic,back,back,True
FRCLTEXT002366_right,external intrinsic,right,right,True
FRCLTEXT002367_front,internal intrinsic,left,front,False
FRCLTEXT002367_left,internal intrinsic,back,back,True
FRCLTEXT002367_back,internal intrinsic,right,right,True
FRCLTEXT002367_right,internal intrinsic,front,back,False
FRCLTEXT002368_front,external relative,front,front,True
FRCLTEXT002368_left,external relative,front,front,True
FRCLTEXT002368_back,external relative,front,front,True
FRCLTEXT002368_right,external relative,front,front,True
FRCLTEXT002369_front,external relative,right,right,True
FRCLTEXT002369_left,external relative,right,right,True
FRCLTEXT002369_back,external relative,right,right,True
FRCLTEXT002369_right,external relative,right,right,True
FRCLTEXT002370,external relative,right,right,True
FRCLTEXT002371_front,external relative,front,front,True
FRCLTEXT002371_left,external relative,front,front,True
FRCLTEXT002371_back,external relative,front,front,True
FRCLTEXT002371_right,external relative,front,front,True
FRCLTEXT002372_front,external relative,right,right,True
FRCLTEXT002372_left,external relative,right,right,True
FRCLTEXT002372_back,external relative,right,right,True
FRCLTEXT002372_right,external relative,right,right,True
FRCLTEXT002373,external relative,back,back,True
FRCLTEXT002374_front,internal relative,left,left,True
FRCLTEXT002374_left,internal relative,left,front,False
FRCLTEXT002374_back,internal relative,left,left,True
FRCLTEXT002374_right,internal relative,left,left,True
FRCLTEXT002375_front,external relative,back,back,True
FRCLTEXT002375_left,external relative,back,back,True
FRCLTEXT002375_back,external relative,back,back,True
FRCLTEXT002375_right,external relative,back,back,True
FRCLTEXT002376,external relative,front,front,True
FRCLTEXT002377_front,external relative,back,back,True
FRCLTEXT002377_left,external relative,back,back,True
FRCLTEXT002377_back,external relative,back,back,True
FRCLTEXT002377_right,external relative,back,back,True
FRCLTEXT002378_front,external relative,left,front,False
FRCLTEXT002378_left,external relative,left,right,False
FRCLTEXT002378_back,external relative,left,front,False
FRCLTEXT002378_right,external relative,left,left,True
FRCLTEXT002379_front,external relative,left,left,True
FRCLTEXT002379_left,external relative,left,left,True
FRCLTEXT002379_back,external relative,left,left,True
FRCLTEXT002379_right,external relative,left,left,True
FRCLTEXT002380_front,internal intrinsic,left,left,True
FRCLTEXT002380_left,internal intrinsic,back,back,True
FRCLTEXT002380_back,internal intrinsic,right,right,True
FRCLTEXT002380_right,internal intrinsic,front,front,True
FRCLTEXT002381_front,internal relative,back,back,True
FRCLTEXT002381_left,internal relative,back,back,True
FRCLTEXT002381_back,internal relative,back,front,False
FRCLTEXT002381_right,internal relative,back,right,False
FRCLTEXT002382_front,external intrinsic,back,back,True
FRCLTEXT002382_left,external intrinsic,right,right,True
FRCLTEXT002382_back,external intrinsic,front,front,True
FRCLTEXT002382_right,external intrinsic,left,left,True
FRCLTEXT002383,internal relative,front,front,True
FRCLTEXT002384_front,external intrinsic,back,back,True
FRCLTEXT002384_left,external intrinsic,right,right,True
FRCLTEXT002384_back,external intrinsic,front,front,True
FRCLTEXT002384_right,external intrinsic,left,front,False
FRCLTEXT002385_front,internal relative,right,right,True
FRCLTEXT002385_left,internal relative,right,right,True
FRCLTEXT002385_back,internal relative,right,right,True
FRCLTEXT002385_right,internal relative,right,right,True
FRCLTEXT002386,external relative,left,left,True
FRCLTEXT002387_front,external relative,front,front,True
FRCLTEXT002387_left,external relative,front,right,False
FRCLTEXT002387_back,external relative,front,front,True
FRCLTEXT002387_right,external relative,front,right,False
FRCLTEXT002388_front,external relative,left,left,True
FRCLTEXT002388_left,external relative,left,left,True
FRCLTEXT002388_back,external relative,left,left,True
FRCLTEXT002388_right,external relative,left,left,True
FRCLTEXT002389_front,external relative,right,right,True
FRCLTEXT002389_left,external relative,right,right,True
FRCLTEXT002389_back,external relative,right,right,True
FRCLTEXT002389_right,external relative,right,right,True
FRCLTEXT002390_front,external intrinsic,right,right,True
FRCLTEXT002390_left,external intrinsic,front,front,True
FRCLTEXT002390_back,external intrinsic,left,front,False
FRCLTEXT002390_right,external intrinsic,back,back,True
FRCLTEXT002391_front,external intrinsic,right,right,True
FRCLTEXT002391_left,external intrinsic,front,back,False
FRCLTEXT002391_back,external intrinsic,left,left,True
FRCLTEXT002391_right,external intrinsic,back,back,True
FRCLTEXT002392_front,external relative,back,back,True
FRCLTEXT002392_left,external relative,back,back,True
