id,frame_of_reference_category,gold_answers,predicted_answer,correct
FRCLTEXT002246_front,external intrinsic,front,front,True
FRCLTEXT002246_left,external intrinsic,front,front,True
FRCLTEXT002246_back,external intrinsic,front,front,True
FRCLTEXT002246_right,external intrinsic,front,front,True
FRCLTEXT002251_front,internal relative,back,back,True
FRCLTEXT002251_left,internal relative,right,right,True
FRCLTEXT002251_back,internal relative,front,back,False
FRCLTEXT002251_right,internal relative,left,left,True
FRCLTEXT002252_front,external intrinsic,back,back,True
FRCLTEXT002252_left,external intrinsic,back,right,False
FRCLTEXT002252_back,external intrinsic,back,back,True
FRCLTEXT002252_right,external intrinsic,back,left,False
FRCLTEXT002254_front,external intrinsic,right,right,True
FRCLTEXT002254_left,external intrinsic,right,right,True
FRCLTEXT002254_back,external intrinsic,right,right,True
FRCLTEXT002254_right,external intrinsic,right,right,True
FRCLTEXT002255_front,external relative,right,left,False
FRCLTEXT002255_left,external relative,front,front,True
FRCLTEXT002255_back,external relative,left,right,False
FRCLTEXT002255_right,external relative,back,left,False
FRCLTEXT002256_front,external intrinsic,left,left,True
FRCLTEXT002256_left,external intrinsic,left,left,True
FRCLTEXT002256_back,external intrinsic,left,left,True
FRCLTEXT002256_right,external intrinsic,left,left,True
FRCLTEXT002259_front,external relative,front,front,True
FRCLTEXT002259_left,external relative,left,right,False
FRCLTEXT002259_back,external relative,back,back,True
FRCLTEXT002259_right,external relative,right,left,False
FRCLTEXT002260_front,external intrinsic,left,left,True
FRCLTEXT002260_left,external intrinsic,left,left,True
FRCLTEXT002260_back,external intrinsic,left,left,True
FRCLTEXT002260_right,external intrinsic,left,left,True
FRCLTEXT002261_front,external intrinsic,back,back,True
FRCLTEXT002261_left,external intrinsic,back,back,True
FRCLTEXT002261_back,external intrinsic,back,back,True
FRCLTEXT002261_right,external intrinsic,back,back,True
FRCLTEXT002262_front,external relative,front,front,True
FRCLTEXT002262_left,external relative,left,right,False
FRCLTEXT002262_back,external relative,back,back,True
FRCLTEXT002262_right,external relative,right,left,False
FRCLTEXT002263_front,external intrinsic,back,back,True
FRCLTEXT002263_left,external intrinsic,back,back,True
FRCLTEXT002263_back,external intrinsic,back,back,True
FRCLTEXT002263_right,external intrinsic,back,left,False
FRCLTEXT002264_front,external relative,right,left,False
FRCLTEXT002264_left,external relative,front,front,True
FRCLTEXT002264_back,external relative,left,right,False
FRCLTEXT002264_right,external relative,back,left,False
FRCLTEXT002265_front,external intrinsic,left,left,True
FRCLTEXT002265_left,external intrinsic,left,front,False
FRCLTEXT002265_back,external intrinsic,left,left,True
FRCLTEXT002265_right,external intrinsic,left,left,True
FRCLTEXT002266_front,internal relative,front,front,True
FRCLTEXT002266_left,internal relative,left,right,False
FRCLTEXT002266_back,internal relative,back,back,True
FRCLTEXT002266_right,internal relative,right,left,False
FRCLTEXT002267_front,external relative,left,right,False
FRCLTEXT002267_left,external relative,back,back,True
FRCLTEXT002267_back,external relative,right,left,False
FRCLTEXT002267_right,external relative,front,right,False
FRCLTEXT002268_front,external intrinsic,back,back,True
FRCLTEXT002268_left,external intrinsic,back,back,True
FRCLTEXT002268_back,external intrinsic,back,back,True
FRCLTEXT002268_right,external intrinsic,back,back,True
FRCLTEXT002269_front,internal intrinsic,back,back,True
FRCLTEXT002269_left,internal intrinsic,back,back,True
FRCLTEXT002269_back,internal intrinsic,back,back,True
FRCLTEXT002269_right,internal intrinsic,back,back,True
FRCLTEXT002270_front,external intrinsic,front,front,True
FRCLTEXT002270_left,external intrinsic,front,front,True
FRCLTEXT002270_back,external intrinsic,front,front,True
FRCLTEXT002270_right,external intrinsic,front,front,True
FRCLTEXT002271_front,external intrinsic,front,front,True
FRCLTEXT002271_left,external intrinsic,front,front,True
FRCLTEXT002271_back,external intrinsic,front,front,True
FRCLTEXT002271_right,external intrinsic,front,front,True
FRCLTEXT002272_front,internal relative,right,left,False
FRCLTEXT002272_left,internal relative,front,front,True
FRCLTEXT002272_back,internal relative,left,right,False
FRCLTEXT002272_right,internal relative,back,front,False
FRCLTEXT002273_front,external intrinsic,right,right,True
FRCLTEXT002273_left,external intrinsic,right,right,True
FRCLTEXT002273_back,external intrinsic,right,right,True
FRCLTEXT002273_right,external intrinsic,right,right,True
FRCLTEXT002274_front,external intrinsic,right,right,True
FRCLTEXT002274_left,external intrinsic,right,right,True
FRCLTEXT002274_back,external intrinsic,right,right,True
FRCLTEXT002274_right,external intrinsic,right,right,True
FRCLTEXT002275_front,external intrinsic,back,back,True
FRCLTEXT002275_left,external intrinsic,back,back,True
FRCLTEXT002275_back,external intrinsic,back,back,True
FRCLTEXT002275_right,external intrinsic,back,back,True
FRCLTEXT002276_front,external relative,right,left,False
FRCLTEXT002276_left,external relative,front,front,True
FRCLTEXT002276_back,external relative,left,right,False
FRCLTEXT002276_right,external relative,back,front,False
FRCLTEXT002277_front,external intrinsic,right,right,True
FRCLTEXT002277_left,external intrinsic,right,right,True
FRCLTEXT002277_back,external intrinsic,right,right,True
FRCLTEXT002277_right,external intrinsic,right,right,True
FRCLTEXT002278_front,external relative,back,back,True
FRCLTEXT002278_left,external relative,right,right,True
FRCLTEXT002278_back,external relative,front,front,True
FRCLTEXT002278_right,external relative,left,left,True
FRCLTEXT002279_front,external relative,right,left,False
FRCLTEXT002279_left,external relative,front,front,True
FRCLTEXT002279_back,external relative,left,right,False
FRCLTEXT002279_right,external relative,back,left,False
FRCLTEXT002280_front,external intrinsic,front,front,True
FRCLTEXT002280_left,external intrinsic,front,front,True
FRCLTEXT002280_back,external intrinsic,front,front,True
FRCLTEXT002280_right,external intrinsic,front,front,True
FRCLTEXT002281_front,external intrinsic,front,front,True
FRCLTEXT002281_left,external intrinsic,front,front,True
FRCLTEXT002281_back,external intrinsic,front,front,True
FRCLTEXT002281_right,external intrinsic,front,right,False
FRCLTEXT002282_front,external relative,left,right,False
FRCLTEXT002282_left,external relative,back,right,False
FRCLTEXT002282_back,external relative,right,left,False
FRCLTEXT002282_right,external relative,front,right,False
FRCLTEXT002283_front,external intrinsic,right,right,True
FRCLTEXT002283_left,external intrinsic,right,right,True
FRCLTEXT002283_back,external intrinsic,right,right,True
FRCLTEXT002283_right,external intrinsic,right,right,True
FRCLTEXT002285_front,external relative,left,left,True
FRCLTEXT002285_left,external relative,back,back,True
FRCLTEXT002285_back,external relative,right,left,False
FRCLTEXT002285_right,external relative,front,front,True
FRCLTEXT002286_front,external intrinsic,front,front,True
FRCLTEXT002286_left,external intrinsic,front,front,True
FRCLTEXT002286_back,external intrinsic,front,front,True
FRCLTEXT002286_right,external intrinsic,front,front,True
FRCLTEXT002287_front,external relative,front,front,True
FRCLTEXT002287_left,external relative,left,right,False
FRCLTEXT002287_back,external relative,back,back,True
FRCLTEXT002287_right,external relative,right,left,False
FRCLTEXT002288_front,external intrinsic,right,right,True
FRCLTEXT002288_left,external intrinsic,right,right,True
FRCLTEXT002288_back,external intrinsic,right,right,True
FRCLTEXT002288_right,external intrinsic,right,right,True
FRCLTEXT002289_front,external relative,left,left,True
FRCLTEXT002289_left,external relative,back,right,False
FRCLTEXT002289_back,external relative,right,left,False
FRCLTEXT002289_right,external relative,front,right,False
FRCLTEXT002290_front,external intrinsic,left,left,True
FRCLTEXT002290_left,external intrinsic,left,left,True
FRCLTEXT002290_back,external intrinsic,left,left,True
FRCLTEXT002290_right,external intrinsic,left,left,True
FRCLTEXT002292_front,external intrinsic,left,left,True
FRCLTEXT002292_left,external intrinsic,left,left,True
FRCLTEXT002292_back,external intrinsic,left,left,True
FRCLTEXT002292_right,external intrinsic,left,left,True
FRCLTEXT002293_front,external intrinsic,right,right,True
FRCLTEXT002293_left,external intrinsic,right,right,True
FRCLTEXT002293_back,external intrinsic,right,right,True
FRCLTEXT002293_right,external intrinsic,right,right,True
FRCLTEXT002296_front,external relative,right,left,False
FRCLTEXT002296_left,external relative,front,front,True
FRCLTEXT002296_back,external relative,left,right,False
FRCLTEXT002296_right,external relative,back,front,False
FRCLTEXT002297_front,external intrinsic,right,right,True
FRCLTEXT002297_left,external intrinsic,right,right,True
FRCLTEXT002297_back,external intrinsic,right,right,True
FRCLTEXT002297_right,external intrinsic,right,right,True
FRCLTEXT002298_front,external relative,left,right,False
FRCLTEXT002298_left,external relative,back,left,False
FRCLTEXT002298_back,external relative,right,left,False
FRCLTEXT002298_right,external relative,front,right,False
FRCLTEXT002299_front,external intrinsic,right,right,True
FRCLTEXT002299_left,external intrinsic,right,back,False
FRCLTEXT002299_back,external intrinsic,right,right,True
FRCLTEXT002299_right,external intrinsic,right,right,True
FRCLTEXT002300_front,external relative,back,back,True
FRCLTEXT002300_left,external relative,right,right,True
FRCLTEXT002300_back,external relative,front,front,True
FRCLTEXT002300_right,external relative,left,left,True
FRCLTEXT002301_front,external relative,left,right,False
FRCLTEXT002301_left,external relative,back,back,True
FRCLTEXT002301_back,external relative,right,right,True
FRCLTEXT002301_right,external relative,front,right,False
FRCLTEXT002303_front,external intrinsic,front,front,True
FRCLTEXT002303_left,external intrinsic,front,front,True
FRCLTEXT002303_back,external intrinsic,front,front,True
FRCLTEXT002303_right,external intrinsic,front,front,True
FRCLTEXT002304_front,external relative,left,right,False
FRCLTEXT002304_left,external relative,back,front,False
FRCLTEXT002304_back,external relative,right,left,False
FRCLTEXT002304_right,external relative,front,front,True
FRCLTEXT002305_front,external relative,front,front,True
FRCLTEXT002305_left,external relative,left,right,False
FRCLTEXT002305_back,external relative,back,back,True
FRCLTEXT002305_right,external relative,right,left,False
FRCLTEXT002306_front,internal intrinsic,back,back,True
FRCLTEXT002306_left,internal intrinsic,back,back,True
FRCLTEXT002306_back,internal intrinsic,back,back,True
FRCLTEXT002306_right,internal intrinsic,back,back,True
FRCLTEXT002308_front,external intrinsic,back,back,True
FRCLTEXT002308_left,external intrinsic,back,right,False
FRCLTEXT002308_back,external intrinsic,back,back,True
FRCLTEXT002308_right,external intrinsic,back,left,False
FRCLTEXT002309_front,external relative,left,right,False
FRCLTEXT002309_left,external relative,back,left,False
FRCLTEXT002309_back,external relative,right,left,False
FRCLTEXT002309_right,external relative,front,front,True
FRCLTEXT002310_front,external relative,back,back,True
FRCLTEXT002310_left,external relative,right,right,True
FRCLTEXT002310_back,external relative,front,front,True
FRCLTEXT002310_right,external relative,left,left,True
FRCLTEXT002311_front,external relative,front,front,True
FRCLTEXT002311_left,external relative,left,right,False
FRCLTEXT002311_back,external relative,back,back,True
FRCLTEXT002311_right,external relative,right,left,False
FRCLTEXT002312_front,external relative,right,right,True
FRCLTEXT002312_left,external relative,front,front,True
FRCLTEXT002312_back,external relative,left,right,False
FRCLTEXT002312_right,external relative,back,right,False
FRCLTEXT002313_front,external relative,back,back,True
FRCLTEXT002313_left,external relative,right,right,True
FRCLTEXT002313_back,external relative,front,front,True
FRCLTEXT002313_right,external relative,left,left,True
FRCLTEXT002315_front,internal intrinsic,front,front,True
FRCLTEXT002315_left,internal intrinsic,front,front,True
FRCLTEXT002315_back,internal intrinsic,front,front,True
FRCLTEXT002315_right,internal intrinsic,front,front,True
FRCLTEXT002316_front,external relative,front,front,True
FRCLTEXT002316_left,external relative,left,right,False
FRCLTEXT002316_back,external relative,back,back,True
